"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
37.611,"550","No",48.732,2008,"White","Gasoline","Premium","Alloy",5.5
21.788,"550","No",102.415,2007,"Black","Gasoline","unsp","unsp",5.5
22.995,"550","No",86.221,2007,"Silver","Gasoline","unsp","Alloy",5.5
23.999,"550","No",115.156,2007,"White","Gasoline","Premium","unsp",5.5
29.991,"550","No",47.771,2007,"Silver","Gasoline","unsp","unsp",5.5
23.997,"550","No",92.664,2008,"Black","Gasoline","Premium","Alloy",5.5
35.558,"550","No",60.028,2009,"Silver","Gasoline","Harman Kardon","Alloy",5.5
33.472,"550","No",38.624,2007,"Other","Gasoline","Premium","Alloy",5.5
64.9,"550","No",22.421,2007,"Black","Gasoline","unsp","unsp",5.5
23.991,"550","No",73.021,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
31.9,"550","No",43.196,2007,"Black","Gasoline","unsp","unsp",5.5
26.9,"550","No",74.622,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
22.895,"550","Yes",105.128,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
34.995,"550","No",65.779,2009,"White","Gasoline","unsp","unsp",5.5
30.976,"550","No",62.073,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
27.999,"550","No",102.044,2007,"White","Gasoline","Premium","Alloy",5.5
25.966,"550","No",65.785,2007,"Black","Gasoline","Premium","Alloy",5.5
28.89,"550","No",79.68,2007,"Silver","Gasoline","Premium","Alloy",5.5
28.998,"550","No",46.191,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
28.495,"550","No",71.489,2007,"Silver","Gasoline","unsp","Alloy",5.5
31.995,"550","No",61.3,2007,"Black","Gasoline","Premium","unsp",5.5
29.95,"550","No",73.981,2007,"Black","Gasoline","Premium","unsp",5.5
26.995,"550","No",69.91,2007,"Black","Gasoline","Premium","Alloy",5.5
24.995,"550","No",69.028,2007,"Other","Gasoline","Premium","Alloy",5.5
28.95,"550","Yes",57.685,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.988,"550","No",89.486,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
31.991,"550","Yes",49.139,2007,"Other","Gasoline","Premium","Alloy",5.5
38.9,"550","No",51.099,2008,"Other","Gasoline","Premium","Premium",5.5
25.9,"550","No",95.522,2007,"Other","Gasoline","unsp","Alloy",5.5
22.444,"550","No",98.161,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
33.995,"550","No",33.706,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
20.8,"550","No",72.023,2009,"Other","Gasoline","Premium","Alloy",5.5
31.991,"Other","Yes",66.262,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.877,"Other","No",80.265,2008,"Black","Gasoline","unsp","Alloy",6.3
41.391,"Other","Yes",59.324,2008,"Black","Gasoline","Premium","unsp",6.3
57.995,"Other","No",43.56,2009,"Black","Gasoline","unsp","Alloy",6.3
37.9,"Other","No",79.8,2009,"Black","Gasoline","Harman Kardon","unsp",6.3
38,"Other","No",10.63,2008,"White","Gasoline","unsp","unsp",6.3
39.8,"Other","No",55.575,2008,"Black","Gasoline","Premium","unsp",6.3
48.991,"Other","No",38.214,2009,"Other","Gasoline","Premium","Alloy",6.3
56.786,"Other","No",34.575,2009,"White","Gasoline","unsp","unsp",6.3
41.884,"Other","No",40.074,2008,"Black","Gasoline","unsp","unsp",6.3
39.35,"Other","No",78.45,2009,"White","Gasoline","unsp","unsp",6.3
55.991,"550","No",33.713,2011,"White","Gasoline","Harman Kardon","unsp",5.5
51.995,"550","Yes",18.115,2011,"Other","Gasoline","Harman Kardon","Alloy",5.5
49.95,"550","Yes",27.475,2011,"Other","Gasoline","Premium","unsp",5.5
42.988,"550","Yes",52.79,2010,"Silver","Gasoline","Premium","Alloy",5.5
46.941,"550","No",49.745,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
43.9,"550","No",30.049,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
57.991,"550","No",18.974,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
39.88,"550","Yes",50.211,2011,"Silver","Gasoline","Premium","Alloy",5.5
41.995,"550","Yes",22.521,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.344,"550","Yes",47.695,2010,"Silver","Gasoline","Harman Kardon","unsp",5.5
42.848,"550","No",53.224,2010,"Black","Gasoline","Premium","Alloy",5.5
38.995,"550","Yes",55.992,2010,"Silver","Gasoline","Premium","Alloy",5.5
55.995,"550","No",18.814,2012,"Black","Gasoline","unsp","unsp",4.6
69.991,"550","Yes",29.082,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
72.95,"550","Yes",18.169,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
62.995,"550","No",22.868,2013,"Other","Gasoline","unsp","Alloy",4.6
62,"550","Yes",17.363,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
68,"550","Yes",14.848,2012,"Silver","Gasoline","Premium","Alloy",4.6
46.995,"550","Yes",44.914,2012,"Black","Gasoline","Premium","unsp",4.6
47.5,"550","No",27.074,2012,"Other","Gasoline","Harman Kardon","unsp",4.6
58.991,"550","Yes",33.705,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
54.42,"550","No",19.594,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
49.995,"550","No",35.72,2012,"Other","Gasoline","unsp","Alloy",4.6
58.5,"550","Yes",25.515,2012,"Other","Gasoline","Premium","Alloy",4.6
62.888,"550","No",23.96,2012,"Black","Gasoline","unsp","unsp",4.6
72.881,"550","No",15.181,2013,"White","Gasoline","unsp","unsp",4.6
61.991,"550","Yes",29.275,2013,"White","Gasoline","unsp","unsp",4.6
66.995,"Other","No",55.713,2012,"Black","Gasoline","Bang Olufsen","Alloy",5.5
68.991,"Other","Yes",32.856,2011,"Black","Gasoline","Bang Olufsen","Alloy",5.5
59.5,"Other","No",29.558,2010,"Other","Gasoline","unsp","unsp",5.5
62.992,"Other","Yes",36.41,2010,"Black","Gasoline","Harman Kardon","unsp",6.3
32.995,"550","No",52.416,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
24.988,"550","No",83.463,2007,"Other","Gasoline","unsp","Alloy",5.5
24.966,"550","No",86.945,2008,"Silver","Gasoline","Premium","Premium",5.5
25.995,"550","No",91.022,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
28.775,"550","No",75.819,2008,"Other","Gasoline","Premium","unsp",5.5
26.5,"550","No",68.94,2008,"Other","Gasoline","Premium","Alloy",5.5
23.995,"550","No",65.38,2008,"Black","Gasoline","unsp","Alloy",5.5
41.961,"550","No",61.377,2009,"White","Gasoline","Harman Kardon","Alloy",5.5
23.9,"550","No",90.453,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.95,"550","No",29.344,2009,"Other","Gasoline","Premium","Alloy",5.5
32.5,"550","No",48.669,2009,"Black","Gasoline","Harman Kardon","Alloy",5.5
35.48,"550","No",42.047,2007,"Black","Gasoline","Premium","unsp",5.5
34.993,"550","No",61.505,2009,"Black","Gasoline","Premium","unsp",5.5
24.599,"550","Yes",76.328,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
43.998,"550","No",30.914,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
28.99,"550","No",99.705,2008,"White","Gasoline","Harman Kardon","unsp",5.5
26.998,"550","No",75.072,2008,"Black","Gasoline","unsp","unsp",5.5
25.995,"550","No",72.639,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.888,"550","No",85.163,2008,"Other","Gasoline","unsp","unsp",5.5
24.995,"550","No",46.138,2007,"Other","Gasoline","unsp","unsp",5.5
29.986,"550","No",76.171,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
23.995,"550","Yes",74.702,2007,"Other","Gasoline","Premium","Alloy",5.5
33.998,"550","Yes",21.117,2007,"Black","Gasoline","unsp","unsp",5.5
29.95,"550","No",64.35,2007,"Other","Gasoline","unsp","unsp",5.5
23.99,"550","No",94.87,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
29,"550","No",54.256,2007,"Black","Gasoline","Premium","Alloy",5.5
35.998,"550","No",47.268,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.95,"550","No",39.288,2008,"Black","Gasoline","Harman Kardon","Alloy",5.5
25.41,"550","No",100.042,2008,"White","Gasoline","Premium","Alloy",5.5
37.495,"550","Yes",21.564,2008,"Black","Gasoline","unsp","unsp",5.5
25.985,"550","No",84.534,2007,"Black","Gasoline","Premium","Alloy",5.5
24.917,"550","No",81.215,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
27.991,"550","No",91.217,2008,"Black","Gasoline","unsp","Alloy",5.5
34.486,"550","No",59.575,2008,"Other","Gasoline","unsp","Alloy",5.5
45.777,"Other","No",56.981,2012,"Black","Diesel","Harman Kardon","Alloy",3
72.991,"Other","No",7.084,2013,"White","Diesel","unsp","unsp",3
42.991,"Other","No",40.285,2012,"Black","Diesel","Harman Kardon","Premium",3
67.995,"Other","No",2.747,2013,"Black","Diesel","unsp","unsp",3
35.995,"550","No",96,2010,"White","Gasoline","Premium","Alloy",5.5
42.9,"550","No",32.117,2010,"Silver","Gasoline","Premium","Alloy",5.5
42.995,"550","Yes",51.221,2011,"Silver","Gasoline","Premium","Alloy",5.5
41.99,"550","Yes",58.014,2011,"White","Gasoline","Harman Kardon","unsp",5.5
40.988,"550","No",57.482,2011,"Black","Gasoline","Premium","Alloy",5.5
39.495,"550","Yes",65.557,2010,"Other","Gasoline","unsp","unsp",5.5
51.991,"550","Yes",36.673,2011,"Black","Gasoline","Premium","Alloy",5.5
41.998,"550","No",52.658,2011,"Silver","Gasoline","Harman Kardon","Alloy",5.5
39.899,"550","No",58.327,2010,"Other","Gasoline","unsp","unsp",5.5
48.999,"550","No",15.105,2010,"White","Gasoline","unsp","unsp",5.5
52.9,"550","Yes",40.444,2011,"Silver","Gasoline","Premium","Alloy",5.5
38.799,"550","No",38.386,2010,"Silver","Gasoline","Harman Kardon","Premium",5.5
47.995,"550","No",42.326,2011,"Black","Gasoline","unsp","unsp",5.5
55.991,"550","No",28.319,2011,"Black","Gasoline","Harman Kardon","Premium",5.5
42.999,"550","Yes",38.212,2011,"Black","Gasoline","Harman Kardon","Premium",5.5
46.998,"550","Yes",23.648,2010,"Other","Gasoline","Premium","Alloy",5.5
38.999,"550","Yes",41.772,2010,"Other","Gasoline","Premium","Alloy",5.5
41.995,"550","No",54.15,2011,"Black","Gasoline","unsp","Alloy",5.5
44.995,"550","Yes",56.909,2011,"Black","Gasoline","unsp","unsp",5.5
57.991,"550","No",18.227,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
35.944,"550","No",67.958,2010,"Other","Gasoline","Premium","unsp",5.5
36.999,"550","No",62.826,2010,"Black","Gasoline","Premium","unsp",5.5
53.97,"550","No",15.281,2012,"Other","Gasoline","unsp","unsp",4.6
65.995,"550","Yes",11.444,2013,"Other","Gasoline","Harman Kardon","Alloy",4.6
66.9,"550","No",7.981,2013,"Black","Gasoline","unsp","unsp",4.6
51.211,"550","No",21.235,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
58.8,"550","Yes",24.833,2013,"Black","Gasoline","unsp","unsp",4.6
54.95,"550","No",28.468,2012,"Black","Gasoline","unsp","unsp",4.6
52.9,"550","Yes",45.678,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
48.99,"550","Yes",29.522,2012,"White","Gasoline","unsp","unsp",4.6
63.9,"550","Yes",12.673,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
68.8,"550","No",15.14,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
47.88,"550","No",30.539,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
54.8,"550","Yes",19.928,2012,"Silver","Gasoline","Harman Kardon","unsp",4.6
43.999,"550","No",61.717,2013,"Black","Gasoline","Premium","Alloy",4.6
54.995,"550","No",27.045,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
51.89,"550","Yes",26.909,2013,"Black","Gasoline","Premium","unsp",4.6
48.961,"Other","No",28.854,2010,"Other","Hybrid","Harman Kardon","Alloy",3.5
37.85,"Other","No",30.689,2010,"White","Hybrid","Harman Kardon","Alloy",3.5
41.995,"Other","No",28.914,2011,"Silver","Hybrid","Premium","Alloy",3.5
47.888,"Other","No",33.55,2011,"Silver","Hybrid","unsp","unsp",3.5
5.98,"Other","No",138.447,1996,"Silver","Gasoline","Bose","Alloy",3.2
4.4,"Other","No",159.697,1998,"Other","Gasoline","Premium","Alloy",3.2
6.75,"Other","No",133.736,1997,"Other","Gasoline","unsp","Alloy",4.2
7.9,"500","No",43.173,1994,"Black","Gasoline","unsp","Alloy",5
11.991,"Other","No",137.613,2006,"Black","Gasoline","Harman Kardon","unsp",3.7
16.851,"Other","No",55.046,2006,"Black","Gasoline","unsp","unsp",3.7
13.998,"Other","No",95.011,2006,"Other","Gasoline","Premium","Alloy",3.7
4.95,"430","No",192.995,2001,"Black","Gasoline","unsp","Alloy",4.3
9.995,"430","No",113.325,2003,"Other","Gasoline","Bose","Premium",4.3
6.89,"430","No",182.735,2003,"Other","Gasoline","Premium","Alloy",4.3
10.995,"430","No",106,2000,"Black","Gasoline","unsp","unsp",4.3
7.999,"430","No",147.311,2002,"Silver","Gasoline","unsp","unsp",4.3
3.7,"430","No",93.7,2003,"White","Gasoline","unsp","unsp",4.3
12.9,"430","No",127.153,2001,"Silver","Gasoline","unsp","unsp",4.3
8.55,"430","No",111.663,2002,"Other","Gasoline","unsp","unsp",4.3
7.995,"430","No",157.631,2003,"Silver","Gasoline","unsp","Alloy",4.3
14.9,"430","No",93.281,2006,"Black","Gasoline","Premium","unsp",4.3
12.999,"430","No",57.011,2004,"Black","Gasoline","Premium","Alloy",4.3
6.99,"430","No",117.352,2000,"White","Gasoline","unsp","unsp",4.3
8.9,"430","No",77.629,2000,"Other","Gasoline","unsp","unsp",4.3
11.99,"430","No",67.734,2001,"Black","Gasoline","unsp","unsp",4.3
3.995,"430","No",123.48,2003,"Black","Gasoline","unsp","Alloy",4.3
17.995,"430","No",137.417,2004,"Other","Gasoline","unsp","unsp",4.3
6.995,"430","No",112.503,2000,"Other","Gasoline","Premium","Alloy",4.3
7.995,"430","No",118.259,2001,"Other","Gasoline","Bose","Premium",4.3
11.9,"430","No",84.934,2002,"Silver","Gasoline","unsp","Alloy",4.3
8.39,"430","No",88.193,2002,"Silver","Gasoline","Premium","Alloy",4.3
10.99,"430","No",82.036,2003,"Silver","Gasoline","unsp","unsp",4.3
4.799,"430","No",141.304,2003,"Other","Gasoline","unsp","unsp",4.3
12.9,"430","No",102.722,2005,"Black","Gasoline","Bose","Premium",4.3
8.95,"430","Yes",132.009,2001,"Other","Gasoline","unsp","unsp",4.3
24.95,"430","No",99.065,2006,"Other","Gasoline","unsp","unsp",4.3
6.875,"430","No",143.146,2000,"White","Gasoline","Premium","Alloy",4.3
7.995,"430","No",125.9,2001,"Other","Gasoline","unsp","Alloy",4.3
7.788,"430","No",112,2000,"Other","Gasoline","unsp","unsp",4.3
10,"430","No",85.994,2000,"Other","Gasoline","unsp","unsp",4.3
8.795,"430","No",134.286,2003,"Silver","Gasoline","Premium","unsp",4.3
11.988,"430","No",65,2004,"White","Gasoline","unsp","unsp",4.3
11.48,"430","No",57.161,2000,"Other","Gasoline","Premium","Alloy",4.3
12.9,"430","No",110.494,2003,"White","Gasoline","unsp","unsp",4.3
16.995,"430","No",97.115,2006,"Other","Gasoline","Premium","Alloy",4.3
16.995,"430","No",129.575,2006,"Black","Gasoline","unsp","unsp",4.3
5.491,"Other","No",195.998,2001,"Silver","Gasoline","unsp","unsp",5.4
15.991,"Other","No",99.179,2004,"Silver","Gasoline","unsp","Alloy",5.4
14.98,"Other","No",80.404,2003,"Black","Gasoline","Bose","Alloy",5.4
22.996,"Other","No",41.027,2005,"Black","Gasoline","unsp","unsp",5.4
15.999,"500","No",58.764,2003,"Other","Gasoline","Premium","Alloy",5
17.499,"500","No",94.696,2005,"Silver","Gasoline","unsp","Alloy",5
11.991,"500","No",73.992,2003,"Silver","Gasoline","unsp","unsp",5
13.9,"500","No",116.207,2005,"Black","Gasoline","Bose","unsp",5
8.992,"500","No",88.765,2000,"Black","Gasoline","unsp","unsp",5
10.995,"500","No",161.336,2003,"Silver","Gasoline","Bose","unsp",5
10,"500","No",48.546,2001,"Silver","Gasoline","Bose","Alloy",5
14.988,"500","No",74.441,2004,"Silver","Gasoline","unsp","unsp",5
4.995,"500","No",182.524,2000,"Black","Gasoline","unsp","Alloy",5
8.95,"500","No",99.75,2000,"Black","Gasoline","unsp","Alloy",5
13.999,"500","No",84.353,2004,"Other","Gasoline","unsp","unsp",5
9.995,"500","No",119.069,2004,"Silver","Gasoline","unsp","Alloy",5
20,"500","Yes",72.839,2006,"Other","Gasoline","Premium","Alloy",5
17.251,"500","No",53.3,2006,"Other","Gasoline","unsp","unsp",5
20.99,"500","No",57.332,2006,"Other","Gasoline","unsp","unsp",5
7.999,"500","No",183.022,2001,"Black","Gasoline","unsp","Alloy",5
18.988,"Other","No",78.537,2004,"Black","Gasoline","Bose","Alloy",5.5
12.999,"Other","No",82.182,2002,"Black","Gasoline","unsp","Alloy",5.8
7.995,"Other","No",163.824,2002,"Other","Gasoline","Bose","Alloy",5.8
44.992,"Other","No",24.482,2006,"Black","Gasoline","Premium","Alloy",6
11.988,"430","No",81.71,2004,"Other","Gasoline","unsp","Alloy",4.3
9.868,"430","No",155.483,2004,"Silver","Gasoline","unsp","unsp",4.3
10.995,"430","No",85.538,2003,"Silver","Gasoline","Bose","Alloy",4.3
21.885,"430","No",53.767,2006,"Silver","Gasoline","unsp","unsp",4.3
15.777,"430","No",76.294,2005,"Other","Gasoline","Premium","unsp",4.3
9.995,"430","No",129.264,2004,"Silver","Gasoline","unsp","Alloy",4.3
10.988,"430","No",99.125,2004,"Black","Gasoline","unsp","unsp",4.3
7.999,"500","No",126.93,2004,"Other","Gasoline","unsp","unsp",5
15.745,"500","No",103.601,2006,"Black","Gasoline","unsp","Alloy",5
14.595,"500","No",78.593,2005,"Black","Gasoline","unsp","unsp",5
15,"500","No",93.45,2006,"Black","Gasoline","Premium","Alloy",5
9.888,"500","No",125.85,2005,"Silver","Gasoline","Bose","Alloy",5
13.977,"500","No",104.929,2005,"Silver","Gasoline","unsp","unsp",5
21.9,"550","No",103,2007,"Other","Gasoline","Premium","unsp",5.5
33.995,"550","Yes",68.516,2009,"Black","Gasoline","unsp","unsp",5.5
18.995,"550","Yes",127.575,2007,"Other","Gasoline","unsp","Alloy",5.5
30.65,"550","No",66.719,2007,"Silver","Gasoline","unsp","unsp",5.5
29.991,"550","No",48.934,2007,"Silver","Gasoline","unsp","unsp",5.5
29.95,"550","No",65.461,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
39.9,"550","No",56.514,2008,"Other","Gasoline","unsp","unsp",5.5
24.997,"550","No",102.862,2007,"Black","Gasoline","Premium","Alloy",5.5
35.493,"550","Yes",40.163,2008,"Silver","Gasoline","Premium","Alloy",5.5
33.891,"550","Yes",42.305,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
34.789,"550","No",60.971,2008,"Black","Gasoline","unsp","unsp",5.5
36.8,"550","No",68.392,2008,"Silver","Gasoline","unsp","Alloy",5.5
39.484,"550","No",36.189,2009,"Black","Gasoline","unsp","Alloy",5.5
10.7,"550","No",96.937,2009,"White","Gasoline","Premium","unsp",5.5
29.439,"550","No",72.335,2007,"Black","Gasoline","unsp","unsp",5.5
24.995,"550","No",76.958,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.898,"550","No",63.025,2007,"Silver","Gasoline","unsp","unsp",5.5
26.7,"550","No",37.482,2007,"Silver","Gasoline","Premium","Alloy",5.5
27.995,"550","No",79.559,2008,"Other","Gasoline","unsp","Alloy",5.5
32.882,"550","No",47.554,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
41.989,"550","No",25.739,2009,"Silver","Gasoline","Premium","Alloy",5.5
23,"550","No",71.104,2007,"Silver","Gasoline","Premium","Alloy",5.5
22.981,"550","No",99.815,2007,"Black","Gasoline","Premium","Alloy",5.5
22.999,"550","No",68.588,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
27.939,"550","Yes",84.536,2007,"Other","Gasoline","unsp","unsp",5.5
28.895,"550","No",65.667,2008,"Black","Gasoline","Premium","unsp",5.5
24.5,"550","No",129.21,2008,"Other","Gasoline","unsp","Alloy",5.5
26.995,"550","No",47.952,2007,"Black","Gasoline","unsp","unsp",5.5
25.995,"550","No",59.696,2007,"Other","Gasoline","unsp","Alloy",5.5
24.7,"550","No",85.087,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
24.995,"550","No",92.05,2007,"Black","Gasoline","unsp","Alloy",5.5
22.995,"550","No",141.442,2007,"Other","Gasoline","Premium","unsp",5.5
29.999,"550","No",136.586,2007,"Black","Gasoline","Premium","Alloy",5.5
18.999,"550","No",137.544,2007,"Black","Gasoline","unsp","Alloy",5.5
27.9,"550","No",58.4,2007,"Other","Gasoline","unsp","Alloy",5.5
38.991,"550","No",33.832,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
29.991,"550","No",83.939,2007,"Black","Gasoline","Harman Kardon","unsp",5.5
29.994,"550","No",62.383,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
33.65,"550","No",87.732,2008,"White","Gasoline","unsp","unsp",5.5
30.881,"550","No",46.827,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
24.591,"550","No",85.637,2007,"Silver","Gasoline","Premium","Alloy",5.5
20.85,"550","No",91.536,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
26.987,"550","No",73.555,2007,"Other","Gasoline","unsp","unsp",5.5
37.999,"550","No",69.038,2008,"White","Gasoline","unsp","unsp",5.5
27.888,"550","No",79.426,2007,"Other","Gasoline","Premium","Alloy",5.5
29.95,"550","No",74.143,2007,"Silver","Gasoline","unsp","unsp",5.5
31,"Other","No",68.484,2007,"Black","Gasoline","Premium","Alloy",5.5
27.495,"Other","No",76.738,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
